category,title,price,link,image,description,top,middle,base
Women,"Dolce & Gabbana, Light Blue Intense Edp 100Ml W","KSh13,700.00",https://cierraperfumes.com/product/dolce-gabbana-light-blue-intense-edp-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-Light-Blue-Intense-Edp-100Ml-W.jpeg?resize=300%2C300&ssl=1,Delight your senses with the seductively fresh and enduring aroma of the The D & G Light Blue Eau Intense Eau de Parfum Spray for women.,"Crafted in 2017, this Dolce & Gabbana fragrance opens with citrusy Lemon and succulent Granny Smith Apple at the top. Jasmine and Marigold combine in the middle for an aroma that is absolutely sweet and sensual. Trailing with warm and comforting notes of Amberwood and Musk at the base, this feminine fragrance is subtle yet stimulating.",,
Women,"Dolce & Gabbana, Light Blue Sun  Edt 100Ml W","KSh11,400.00",https://cierraperfumes.com/product/dolce-gabbana-light-blue-sun-edt-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-Light-Blue-Sun-Edt-100ml-W.jpeg?resize=300%2C300&ssl=1,"Dolce & Gabbana, Light Blue Sun  Edt 100Ml W",,,
Women,"DOLCE & GABBANA, NO. 3 L’IMPERATICE LIMITED EDITION EDT 100ML W","KSh8,800.00",https://cierraperfumes.com/product/dolce-gabbana-no-3-limperatice-limited-edition-edt-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DOLCE-GABBANA-NO.-3-LIMPERATICE-LIMITED-EDITION-EDT-100ML-W.jpeg?resize=300%2C300&ssl=1,L’Imperatrice Limited Edition by Dolce&Gabbana is a Floral Fruity fragrance for women. This is a new fragrance. L’Imperatrice Limited Edition was launched in 2020. The nose behind this fragrance is Nathalie Lorson.,"Top notes are Watermelon and Strawberry; middle notes are Pink Peony, Damask Rose, Cyclamen and Magnolia; base notes are Musk, Woody Notes, Sandalwood and Smoke.",,
Women,"DOLCE & GABBANA, NO. 3 L’IMPERATRICE EDT 100ML W","KSh9,500.00",https://cierraperfumes.com/product/dolce-gabbana-no-3-limperatrice-edt-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-Limperatrice-Edt-100ml-W.jpeg?resize=300%2C300&ssl=1,"Dolce & Gabbana L’Imperatrice Eau De Toilette, a delightfully tart floral and aquatic fragrance that imparts a fresh beauty of rosy pink pepper, sweet kiwi fruit and rhubarb to instil a succulent opening. The heart of the fragrance indulges jasmine with watermelon and cyclamen. The base highlights musk, sandalwood and the aroma of a lemon tree.","Top Notes: Rhubarb, Red Currant, Juicy Kiwi Accord","Heart Notes: Pink Cyclamen, Fresh Watermelon Accord","Base Notes: Musky Notes, Sandalwood, Grapefruit Wood"
Women,"Dolce & Gabbana, Pour Femme Intense Edp 100Ml W","KSh12,900.00",https://cierraperfumes.com/product/dolce-gabbana-pour-femme-intense-edp-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-Pour-Femme-Intense-Edp-100ml-W.jpeg?resize=300%2C300&ssl=1,"D&G pour femme intense is a harmony of olfactive contrasts that are refined yet powerfully addictive. The heightened potency of this oriental floral ignites the senses, as unashamedly provocative notes of vaporous white flowers evoke long-forgotten memories and incite deep passion.","Notes:Neroli, Orange Blossom, Jasmine, Tuberose, Sandalwood.",Style:Provocative. Sensual. Mysterious.,
Women,"Dolce & Gabbana, The One Edp 75Ml W","KSh12,500.00",https://cierraperfumes.com/product/dolce-gabbana-the-one-edp-75ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-The-One-Edp-75ml-W.jpeg?resize=300%2C300&ssl=1,"The quintessence of the joy of life and seduction, all the essence of a sunny summer day is enclosed in this lively fresh fragrance that evokes the sensuality of timeless design and shapes you confident all the time.","Notes : Bergamot, Litchi, Peach, Lily Of The Valley, Jasmine, Plum, Amber, Musk, Vanilla And Vetiver.",,
Women,"Dolce & Gabbana, The One Edp 75Ml W Gift Set","KSh14,500.00",https://cierraperfumes.com/product/dolce-gabbana-the-one-edp-75ml-w-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-The-One-Edp-75ml-W-Gift-Set.jpeg?resize=300%2C300&ssl=1,"Dolce & Gabbana, The One Edp 75Ml W Gift Set",,,
Women,"Dolce & Gabbana, The One Gold Intense Edp 75Ml W","KSh13,400.00",https://cierraperfumes.com/product/dolce-gabbana-the-one-gold-intense-edp-75ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-The-One-Gold-Intense-Edp-75ml-W.jpeg?resize=300%2C300&ssl=1,"The One Gold celebrates a woman who radiates elegance in all that she does. Independent and charming, her luminosity is generous, spreading light over others and never overshadowing them. She is uniquely herself, and her joy and charisma shine from within. The One Gold is an Eau de Parfum Intense that represents this powerful modern femininity in olfactory form.","The fragrance opens with vibrant top notes of fruit, sparkling Italian mandarin mingling with juicy, ripe plum and the subtle spiciness of pink pepper.",,
Women,"Dolce & Gabbana, The Only One 2 Edp 100Ml W","KSh12,300.00",https://cierraperfumes.com/product/dolce-gabbana-the-only-one-2-edp-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-The-Only-One-2-Edp-100ml-W.jpeg?resize=300%2C300&ssl=1,"The Only One 2: the second chapter of The Only One story. The captivating signature of coffee and violet is reinterpreted to evoke a powdery red rose, as a symbol of love and seduction.","Top notes of red berries are blended with a heart of rose essence, lending a warm and sensuous aura to the scent. Smooth, sweet notes of tonka bean in the base amplify its addictive quality.",Fragrance Notes:,"Top notes – Blackberry accord, freesia accord & pear accord."
Women,"Dolce & Gabbana, The Only One Edp 100Ml W","KSh13,600.00",https://cierraperfumes.com/product/dolce-gabbana-the-only-one-edp-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-The-Only-One-Edp-100ml-W.jpeg?resize=300%2C300&ssl=1,"Dolce and Gabbana The Only One captures the essence of sophisticated and hypnotising femininity.The Only One’s signature lies in the surprising combination of violet and coffee giving life to an enchanting floral scent. Like the woman it represents, the fragrance is an intricate play of opposites. It is from this fusion of the unexpected, a Mocha Violet note, that it draws its appeal.The violet opens the fragrance, combining with subtle touches of bergamot to create a lively, fresh and juicy bouquet. At the heart, seductive notes of rich coffee are blended with charming iris. Finally, the warm base of vanilla and patchouli lends a tactile, comforting quality, enveloping the senses in an opulent embrace.",,,
Women,"Dolce & Gabbana, The Only One Intense Edp 100Ml W","KSh15,700.00",https://cierraperfumes.com/product/dolce-gabbana-the-only-one-intense-edp-100ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dolce-Gabbana-The-Only-One-Intense-Edp-100Ml-W.jpeg?resize=300%2C300&ssl=1,"The Only One Eau de Parfum Intense now celebrates the most enchanting and fascinating qualities of The Only One woman. The absolute essence of mesmerising allure and irresistible sensuality, this hypnotic fragrance is bewitching, beguiling and utterly addictive.","The Only One Eau de Parfum Intense builds on the floriental legacy of The Only One line with a captivating and alluring new scent. Like the woman it represents, the sophisticated fragrance is an intricate combination of intense and solar sensuality. Intensely feminine and irresistibly seductive, its unique signature scent lies in the surprising combination of sparkling Italian mandarin, dazzling gold orange blossom contrasted with hypnotising black vanilla.",,
Women,"Dsquared, 2 Wood Pour Femme Edt 50Ml W Gift Set","KSh7,100.00",https://cierraperfumes.com/product/dsquared-2-wood-pour-femme-edt-50ml-w-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dsquared-2-Wood-Pour-Femme-Edt-50ml-W-Gift-Set.jpeg?resize=300%2C300&ssl=1,"DSQUARED2, WOOD POUR FEMME","An exciting modern fragrance that cuts new styles in floral, woody and fruity tones. Dsquared2 Wood Pour Femme reveals itself a flush of raspberry, magnolia, mandarin and lily-of-the-valley. A heart of osmanthus and jasmine enables sweet succour before gracing a woody base with cedar and ambroxan.",Set includes:,– Dsquared2 Wood Pour Femme Eau de Toilette Spray 50ml
Women,"ELIE SAAB,  ELIXIR EDP 90ML W","KSh14,500.00",https://cierraperfumes.com/product/elie-saab-elixir-edp-90ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Elie-Saab-Elixir-Edp-90ml-W.jpeg?resize=300%2C300&ssl=1,"A new opus of femininity on the Elie Saab brand: Elie Saab Elixir the new Eau de Parfum, a love potion sparkling with sensuality.","A floral oriental bouquet imagined as the love potion of a powerful, deeply sensual and magnetic woman.","At the note’s heart, the orris from Lebanon is combined with a love accord, an olfactive creation that recreates a powerful emotion of attachment and seduction.",This most addictive note’s heart is brightened by a sparkling duo of neroli and mandarin. A carnal accord with ambery facets of myrrh and benzoin warm the note to create an irresistible trail.
Women,"ELIE SAAB, ELIXIR EDP 90ML W GIFT SET","KSh16,100.00",https://cierraperfumes.com/product/elie-saab-elixir-edp-90ml-w-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/ELIE-SAAB-ELIXIR-EDP-90ML-W-GIFT-SET.jpeg?resize=300%2C300&ssl=1,ELIE SAAB ELIXIR 100ml Eau de Parfum,75ml Body Lotion,75ml Shower Gel,"Discover ELIE SAAB’s extraordinary world, with an exceptional perfumed gift ELIXIR set, adorned with the monogram, and inspired by ELIE SAAB Home Collection. A gift idea as generous as it is refined, this box features ELIE SAAB ELIXIR signature: a sensual love potion with a white floral bouquet and ambery facets."
Women,"Elie Saab, Girl Of Now Edp 90Ml W","KSh11,900.00",https://cierraperfumes.com/product/elie-saab-girl-of-now-edp-90ml-w/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Elie-Saab-Girl-of-Now-Edp-90ml-W.jpeg?resize=300%2C300&ssl=1,"The spirit of the Girl of Now in a fragrance. A distinctive gourmand floral Eau de Parfum: an addictive note of Almond, textured with Orange Blossom and Patchouli, the brand’s signature.","Inspired by Lebanese delights, the fragrance opens with Roasted Pistachio and sparkling Pear for an addictive top.","In the heart, Essence of Bitter Almond and Orange Blossom Absolute assembled together create a new exclusive note the Ormon Flower, which reveals precious and gourmand facets.",Tonka Bean and Almond Milk blended together leave a final Almond trail while Patchouli reinforces the ultimate Elie Saab.
